Final Test F1 Score,epoch,step,test_loss,train_loss,val_loss
,0,0,,2.301607370376587,
,0,1,,2.3006949424743652,
,0,2,,2.288875102996826,
,0,3,,2.3131675720214844,
,0,4,,2.3117809295654297,
,0,5,,2.3089985847473145,
,0,6,,2.3055338859558105,
,0,7,,2.307567834854126,
,0,8,,2.3052849769592285,
,0,9,,2.2930612564086914,
,0,10,,2.309462785720825,
,0,11,,2.286484718322754,
,0,12,,2.2890491485595703,
,0,13,,2.2991526126861572,
,0,14,,2.2898309230804443,
,0,15,,2.290792942047119,
,0,16,,2.297013759613037,
,0,17,,2.2859601974487305,
,0,18,,2.2889187335968018,
,0,19,,2.2928431034088135,
,0,20,,2.2713816165924072,
,0,21,,2.2886128425598145,
,0,22,,2.2928526401519775,
,0,23,,2.273547649383545,
,0,24,,2.270481586456299,
,0,25,,2.2235236167907715,
,0,26,,2.242323875427246,
,0,27,,2.2606122493743896,
,0,28,,2.2923667430877686,
,0,29,,2.2530784606933594,
,0,30,,2.240999937057495,
,0,31,,2.2020013332366943,
,0,32,,2.2198116779327393,
,0,33,,2.1659228801727295,
,0,34,,2.1680784225463867,
,0,35,,2.1599323749542236,
,0,36,,2.1420929431915283,
,0,37,,2.1587719917297363,
,0,38,,2.0759036540985107,
,0,39,,2.1450560092926025,
,0,40,,2.1884565353393555,
,0,41,,1.9546998739242554,
,0,42,,1.9766395092010498,
,0,43,,2.0550270080566406,
,0,44,,2.035130262374878,
,0,45,,1.972536563873291,
,0,46,,2.0177009105682373,
,0,47,,2.1413302421569824,
,0,48,,1.950074553489685,
,0,49,,1.9346367120742798,
,0,50,,1.8181312084197998,
,0,51,,1.952141284942627,
,0,52,,2.0123345851898193,
,0,53,,1.8276128768920898,
,0,54,,1.8409205675125122,
,0,55,,1.9029057025909424,
,0,56,,1.8134760856628418,
,0,57,,1.8578001260757446,
,0,58,,1.740957260131836,
,0,59,,1.7598729133605957,
,0,60,,1.8780871629714966,
,0,61,,1.7224037647247314,
,0,62,,1.5957181453704834,
,0,63,,1.760323405265808,
,0,64,,1.7225844860076904,
,0,65,,1.5584344863891602,
,0,66,,1.505721092224121,
,0,67,,1.4996206760406494,
,0,68,,1.594891905784607,
,0,69,,1.5007901191711426,
,0,70,,1.5044853687286377,
,0,71,,1.569229006767273,
,0,72,,1.51890230178833,
,0,73,,1.2656620740890503,
,0,74,,1.674509882926941,
,0,75,,1.3729947805404663,
,0,76,,1.5671175718307495,
,0,77,,1.4540603160858154,
,0,78,,1.5299872159957886,
,0,79,,1.2894458770751953,
,0,80,,1.3105186223983765,
,0,81,,1.1912134885787964,
,0,82,,1.2017823457717896,
,0,83,,1.25501549243927,
,0,84,,1.2599332332611084,
,0,85,,1.2374621629714966,
,0,86,,1.2034657001495361,
,0,87,,1.147215723991394,
,0,88,,1.207700252532959,
,0,89,,1.019263744354248,
,0,90,,1.19923734664917,
,0,91,,1.0294994115829468,
,0,92,,1.3207526206970215,
,0,93,,1.0451810359954834,
,0,94,,0.7216588854789734,
,0,95,,0.9991511702537537,
,0,96,,0.9228901863098145,
,0,97,,1.0114610195159912,
,0,98,,1.0065367221832275,
,0,99,,1.0222636461257935,
,0,100,,0.9732876420021057,
,0,101,,1.0812445878982544,
,0,102,,0.8195422887802124,
,0,103,,1.000284194946289,
,0,104,,0.9261268973350525,
,0,105,,0.998054563999176,
,0,106,,1.1977578401565552,
,0,107,,1.1546398401260376,
,0,108,,1.0024138689041138,
,0,109,,1.047169804573059,
,0,110,,0.9623342156410217,
,0,111,,0.9358692765235901,
,0,112,,0.9820349216461182,
,0,113,,1.0438610315322876,
,0,114,,1.0707271099090576,
,0,115,,0.7946884632110596,
,0,116,,0.9114274978637695,
,0,117,,0.840604305267334,
,0,118,,1.0018408298492432,
,0,119,,0.7117044925689697,
,0,120,,0.7825914025306702,
,0,121,,0.9948118925094604,
,0,122,,0.7871618866920471,
,0,123,,0.7321674227714539,
,0,124,,0.8148040175437927,
,0,125,,0.8307062387466431,
,0,126,,0.8840062022209167,
,0,127,,0.900696873664856,
,0,128,,0.8071955442428589,
,0,129,,0.6415582895278931,
,0,130,,0.7293970584869385,
,0,131,,0.8818164467811584,
,0,132,,0.9603949785232544,
,0,133,,1.0016441345214844,
,0,134,,0.7728001475334167,
,0,135,,0.8114967942237854,
,0,136,,0.9645393490791321,
,0,137,,1.002077341079712,
,0,138,,0.8263549208641052,
,0,139,,0.847568690776825,
,0,140,,0.965218186378479,
,0,141,,0.660941481590271,
,0,142,,0.7278163433074951,
,0,143,,1.008259654045105,
,0,144,,0.8680660128593445,
,0,145,,0.5759550333023071,
,0,146,,1.0963419675827026,
,0,147,,0.8401843905448914,
,0,148,,0.7440423369407654,
,0,149,,0.7020472288131714,
,0,150,,0.8133561015129089,
,0,151,,0.717991828918457,
,0,152,,0.5905998349189758,
,0,153,,0.6346109509468079,
,0,154,,0.9114320278167725,
,0,155,,0.5235481262207031,
,0,156,,0.6751860976219177,
,0,157,,0.8516169190406799,
,0,158,,0.7208158373832703,
,0,159,,0.8009098768234253,
,0,160,,0.6224665641784668,
,0,161,,0.547705888748169,
,0,162,,0.732504665851593,
,0,163,,0.9689022898674011,
,0,164,,0.8651064038276672,
,0,165,,0.708220362663269,
,0,166,,0.6625997424125671,
,0,167,,0.6206145286560059,
,0,168,,0.8535954356193542,
,0,169,,0.6520079374313354,
,0,170,,0.7227946519851685,
,0,171,,0.7001392841339111,
,0,172,,0.6294744610786438,
,0,173,,0.5601790547370911,
,0,174,,0.739270031452179,
,0,175,,0.6159944534301758,
,0,176,,0.8635180592536926,
,0,177,,0.5528256893157959,
,0,178,,0.9864528179168701,
,0,179,,0.6099942326545715,
,0,180,,0.7968700528144836,
,0,181,,0.768563985824585,
,0,182,,0.5978877544403076,
,0,183,,0.6131771206855774,
,0,184,,0.6314845085144043,
,0,185,,0.755079448223114,
,0,186,,0.5784048438072205,
,0,187,,0.6428965926170349,
,0,188,,0.6536734700202942,
,0,189,,0.7153782248497009,
,0,190,,0.5538183450698853,
,0,191,,0.8451334238052368,
,0,192,,0.6253851652145386,
,0,193,,0.4587738513946533,
,0,194,,0.7120968699455261,
,0,195,,0.47368717193603516,
,0,196,,0.9112631678581238,
,0,197,,0.5692738890647888,
,0,198,,0.6077541708946228,
,0,199,,0.6581060290336609,
,0,200,,0.6478542685508728,
,0,201,,0.528025209903717,
,0,202,,0.6147027015686035,
,0,203,,0.5007303357124329,
,0,204,,0.8975510597229004,
,0,205,,0.6914138197898865,
,0,206,,0.4620393216609955,
,0,207,,0.3931746184825897,
,0,208,,0.4665934443473816,
,0,209,,0.629671037197113,
,0,210,,0.6372264623641968,
,0,211,,0.5579180121421814,
,0,212,,0.8069549798965454,
,0,213,,0.6043655276298523,
,0,214,,0.5876395106315613,
,0,215,,0.3591552972793579,
,0,216,,0.5868971347808838,
,0,217,,0.784138023853302,
,0,218,,0.3919602930545807,
,0,219,,0.3724571466445923,
,0,220,,0.6232515573501587,
,0,221,,0.3652000427246094,
,0,222,,0.3093870282173157,
,0,223,,0.6235702633857727,
,0,224,,0.42391014099121094,
,0,225,,0.48328927159309387,
,0,226,,0.49881911277770996,
,0,227,,0.4567459523677826,
,0,228,,0.6053066849708557,
,0,229,,0.4014450013637543,
,0,230,,0.5676719546318054,
,0,231,,0.45032799243927,
,0,232,,0.3895280063152313,
,0,233,,0.37218454480171204,
,0,234,,0.4204453229904175,
,0,235,,0.681186854839325,
,0,236,,0.40784698724746704,
,0,237,,0.4941568374633789,
,0,238,,0.6863481402397156,
,0,239,,0.5181598663330078,
,0,240,,0.4925534129142761,
,0,241,,0.33402368426322937,
,0,242,,0.4027171730995178,
,0,243,,0.5227667093276978,
,0,244,,0.5083786845207214,
,0,245,,0.6473523378372192,
,0,246,,0.4620893895626068,
,0,247,,0.47157037258148193,
,0,248,,0.3565130829811096,
,0,249,,0.45677968859672546,
,0,250,,0.31636011600494385,
,0,251,,0.47895142436027527,
,0,252,,0.5156278610229492,
,0,253,,0.34383153915405273,
,0,254,,0.47004711627960205,
,0,255,,0.7435759902000427,
,0,256,,0.47598734498023987,
,0,257,,0.21849262714385986,
,0,258,,0.41633713245391846,
,0,259,,0.746220588684082,
,0,260,,0.4189596474170685,
,0,261,,0.39050939679145813,
,0,262,,0.5901586413383484,
,0,263,,0.5288744568824768,
,0,264,,0.5856795310974121,
,0,265,,0.4936278462409973,
,0,266,,0.5402959585189819,
,0,267,,0.6790840029716492,
,0,268,,0.3443159759044647,
,0,269,,0.3364850878715515,
,0,270,,0.42377209663391113,
,0,271,,0.4708646237850189,
,0,272,,0.4818193018436432,
,0,273,,0.32515016198158264,
,0,274,,0.3770036995410919,
,0,275,,0.6552992463111877,
,0,276,,0.4643261134624481,
,0,277,,0.5497904419898987,
,0,278,,0.2884009778499603,
,0,279,,0.42181897163391113,
,0,280,,0.530127763748169,
,0,281,,0.5734171867370605,
,0,282,,0.46488484740257263,
,0,283,,0.4724090099334717,
,0,284,,0.3848387897014618,
,0,285,,0.5233827233314514,
,0,286,,0.480046808719635,
,0,287,,0.4953252971172333,
,0,288,,0.33105140924453735,
,0,289,,0.7588109374046326,
,0,290,,0.3509855270385742,
,0,291,,0.3890002965927124,
,0,292,,0.3622587323188782,
,0,293,,0.23363171517848969,
,0,294,,0.48889708518981934,
,0,295,,0.40836238861083984,
,0,296,,0.5826830863952637,
,0,297,,0.4124890863895416,
,0,298,,0.45586076378822327,
,0,299,,0.3844332993030548,
,0,300,,0.3306386470794678,
,0,301,,0.3069811165332794,
,0,302,,0.3173186480998993,
,0,303,,0.5291193723678589,
,0,304,,0.4594733417034149,
,0,305,,0.5195568799972534,
,0,306,,0.30216753482818604,
,0,307,,0.405129611492157,
,0,308,,0.5998817086219788,
,0,309,,0.24864470958709717,
,0,310,,0.39106014370918274,
,0,311,,0.6459010243415833,
,0,312,,0.4589691758155823,
,0,313,,0.5759057402610779,
,0,314,,0.378719687461853,
,0,315,,0.37092313170433044,
,0,316,,0.4057667851448059,
,0,317,,0.32109159231185913,
,0,318,,0.5072463154792786,
,0,319,,0.42784303426742554,
,0,320,,0.46675699949264526,
,0,321,,0.7157129049301147,
,0,322,,0.4548805356025696,
,0,323,,0.3195634186267853,
,0,324,,0.19262756407260895,
,0,325,,0.3380395472049713,
,0,326,,0.3845202922821045,
,0,327,,0.6516144275665283,
,0,328,,0.42811164259910583,
,0,329,,0.3410971462726593,
,0,330,,0.3942715525627136,
,0,331,,0.47876739501953125,
,0,332,,0.2508530020713806,
,0,333,,0.35549405217170715,
,0,334,,0.38296642899513245,
,0,335,,0.5720299482345581,
,0,336,,0.33140870928764343,
,0,337,,0.3204706609249115,
,0,338,,0.24851058423519135,
,0,339,,0.3416842818260193,
,0,340,,0.4380362927913666,
,0,341,,0.36209598183631897,
,0,342,,0.20392493903636932,
,0,343,,0.37175026535987854,
,0,344,,0.28657811880111694,
,0,345,,0.3600047528743744,
,0,346,,0.6460021138191223,
,0,347,,0.48939692974090576,
,0,348,,0.34750813245773315,
,0,349,,0.3612908124923706,
,0,350,,0.33275848627090454,
,0,351,,0.47550690174102783,
,0,352,,0.5763600468635559,
,0,353,,0.31998592615127563,
,0,354,,0.29912102222442627,
,0,355,,0.39635100960731506,
,0,356,,0.3644418716430664,
,0,357,,0.4111732840538025,
,0,358,,0.31465306878089905,
,0,359,,0.30982506275177,
,0,360,,0.3780512511730194,
,0,361,,0.20929251611232758,
,0,362,,0.2631542980670929,
,0,363,,0.40837207436561584,
,0,364,,0.2516902983188629,
,0,365,,0.28082793951034546,
,0,366,,0.3202880620956421,
,0,367,,0.36114105582237244,
,0,368,,0.5199190378189087,
,0,369,,0.330669641494751,
,0,370,,0.2277645468711853,
,0,371,,0.2610667049884796,
,0,372,,0.21588832139968872,
,0,373,,0.2929299771785736,
,0,374,,0.34118708968162537,
,0,375,,0.4445822536945343,
,0,376,,0.3175655007362366,
,0,377,,0.39240267872810364,
,0,378,,0.27828532457351685,
,0,379,,0.36670878529548645,
,0,380,,0.46884194016456604,
,0,381,,0.3854328989982605,
,0,382,,0.6668480038642883,
,0,383,,0.19585852324962616,
,0,384,,0.665879487991333,
,0,385,,0.5353403091430664,
,0,386,,0.2470701038837433,
,0,387,,0.32401731610298157,
,0,388,,0.26783958077430725,
,0,389,,0.49161016941070557,
,0,390,,0.3107081353664398,
