Final Test F1 Score,epoch,step,test_loss,train_loss,val_loss
,0,0,,2.3076348304748535,
,0,1,,2.3026375770568848,
,0,2,,2.312128782272339,
,0,3,,2.2910492420196533,
,0,4,,2.2972187995910645,
,0,5,,2.278287887573242,
,0,6,,2.2975106239318848,
,0,7,,2.325218915939331,
,0,8,,2.3113396167755127,
,0,9,,2.307262420654297,
,0,10,,2.3046059608459473,
,0,11,,2.3013720512390137,
,0,12,,2.3081061840057373,
,0,13,,2.285609006881714,
,0,14,,2.283817768096924,
,0,15,,2.274832248687744,
,0,16,,2.3069779872894287,
,0,17,,2.30947208404541,
,0,18,,2.274176597595215,
,0,19,,2.320366382598877,
,0,20,,2.2925522327423096,
,0,21,,2.318681001663208,
,0,22,,2.2850899696350098,
,0,23,,2.298783779144287,
,0,24,,2.288828134536743,
,0,25,,2.2725367546081543,
,0,26,,2.2720210552215576,
,0,27,,2.297135591506958,
,0,28,,2.2650206089019775,
,0,29,,2.2431695461273193,
,0,30,,2.248562812805176,
,0,31,,2.257819890975952,
,0,32,,2.205052137374878,
,0,33,,2.3229942321777344,
,0,34,,2.1787796020507812,
,0,35,,2.2265470027923584,
,0,36,,2.2984938621520996,
,0,37,,2.058229684829712,
,0,38,,2.1063029766082764,
,0,39,,2.0288567543029785,
,0,40,,2.219993829727173,
,0,41,,2.054044246673584,
,0,42,,2.147435188293457,
,0,43,,2.1407980918884277,
,0,44,,2.043675184249878,
,0,45,,1.7402675151824951,
,0,46,,2.0163145065307617,
,0,47,,1.840888261795044,
,0,48,,1.8693758249282837,
,0,49,,1.5570383071899414,
,0,50,,2.208656072616577,
,0,51,,1.893742561340332,
,0,52,,1.8828539848327637,
,0,53,,1.9175961017608643,
,0,54,,2.0357022285461426,
,0,55,,1.8772821426391602,
,0,56,,1.7349110841751099,
,0,57,,1.8797378540039062,
,0,58,,2.348489284515381,
,0,59,,2.3464343547821045,
,0,60,,2.5468356609344482,
,0,61,,1.9107379913330078,
,0,62,,1.6586906909942627,
,0,63,,1.7704951763153076,
,0,64,,1.9179420471191406,
,0,65,,1.8235547542572021,
,0,66,,1.9410496950149536,
,0,67,,2.0716054439544678,
,0,68,,1.8400440216064453,
,0,69,,1.9417085647583008,
