Final Test F1 Score,epoch,step,test_loss,train_loss,val_loss
,0,0,,2.3152453899383545,
,0,1,,2.2987747192382812,
,0,2,,2.303901433944702,
,0,3,,2.3295798301696777,
,0,4,,2.3059825897216797,
,0,5,,2.29461407661438,
,0,6,,2.2883527278900146,
,0,7,,2.309161424636841,
,0,8,,2.3101847171783447,
,0,9,,2.2967689037323,
,0,10,,2.2892346382141113,
,0,11,,2.3129093647003174,
,0,12,,2.301741123199463,
,0,13,,2.2867889404296875,
,0,14,,2.3075385093688965,
,0,15,,2.340564727783203,
,0,16,,2.275541305541992,
,0,17,,2.287388324737549,
,0,18,,2.2621519565582275,
,0,19,,2.326239585876465,
,0,20,,2.2622342109680176,
,0,21,,2.353956937789917,
,0,22,,2.2792606353759766,
,0,23,,2.320817470550537,
,0,24,,2.2930405139923096,
,0,25,,2.2687108516693115,
,0,26,,2.229123830795288,
,0,27,,2.31846284866333,
,0,28,,2.2780985832214355,
,0,29,,2.2589001655578613,
,0,30,,2.292632579803467,
,0,31,,2.3099756240844727,
,0,32,,2.239513635635376,
,0,33,,2.2497756481170654,
,0,34,,2.2995858192443848,
,0,35,,2.2862308025360107,
,0,36,,2.2867348194122314,
,0,37,,2.1470227241516113,
,0,38,,2.203315019607544,
,0,39,,2.1546170711517334,
,0,40,,2.2967841625213623,
,0,41,,2.132955551147461,
,0,42,,2.2210850715637207,
,0,43,,2.1665399074554443,
,0,44,,2.1614573001861572,
,0,45,,1.961747169494629,
,0,46,,2.047185182571411,
,0,47,,1.8371281623840332,
,0,48,,1.916015863418579,
,0,49,,1.7400972843170166,
,0,50,,2.2707910537719727,
,0,51,,1.9034740924835205,
,0,52,,2.1274890899658203,
,0,53,,2.0162062644958496,
,0,54,,2.212735176086426,
,0,55,,1.7170270681381226,
,0,56,,1.91720449924469,
,0,57,,2.371371269226074,
,0,58,,2.1581966876983643,
,0,59,,2.1360208988189697,
,0,60,,2.307121992111206,
,0,61,,2.307710647583008,
,0,62,,2.195817708969116,
,0,63,,1.977972149848938,
,0,64,,2.1310367584228516,
,0,65,,2.224161148071289,
,0,66,,2.0920374393463135,
,0,67,,2.0441181659698486,
,0,68,,2.0166397094726562,
,0,69,,2.0814146995544434,
,0,70,,2.0501084327697754,
,0,71,,1.8812830448150635,
,0,72,,1.9383928775787354,
,0,73,,1.9410626888275146,
,0,74,,1.963012933731079,
,0,75,,1.8777971267700195,
,0,76,,1.9940835237503052,
,0,77,,1.9574720859527588,
,0,78,,2.01440691947937,
,0,79,,1.9249379634857178,
,0,80,,1.997530460357666,
