Final Test F1 Score,epoch,step,test_loss,train_loss,val_loss
,0,0,,2.291325330734253,
,0,1,,2.3393239974975586,
,0,2,,2.317122459411621,
,0,3,,2.297499418258667,
,0,4,,2.313490629196167,
,0,5,,2.284670352935791,
,0,6,,2.2951436042785645,
,0,7,,2.3102219104766846,
,0,8,,2.3084938526153564,
,0,9,,2.298628330230713,
,0,10,,2.279278039932251,
,0,11,,2.2995238304138184,
,0,12,,2.3110058307647705,
,0,13,,2.2854692935943604,
,0,14,,2.3274712562561035,
,0,15,,2.33931040763855,
,0,16,,2.2869491577148438,
,0,17,,2.2984395027160645,
,0,18,,2.2680253982543945,
,0,19,,2.3299241065979004,
,0,20,,2.3105974197387695,
,0,21,,2.3424041271209717,
,0,22,,2.2784125804901123,
,0,23,,2.326805353164673,
,0,24,,2.322641134262085,
,0,25,,2.278597593307495,
,0,26,,2.286618709564209,
,0,27,,2.3369345664978027,
,0,28,,2.304750680923462,
,0,29,,2.2728896141052246,
,0,30,,2.2700157165527344,
,0,31,,2.3253440856933594,
,0,32,,2.3167853355407715,
,0,33,,2.300678253173828,
,0,34,,2.2400009632110596,
,0,35,,2.3136770725250244,
,0,36,,2.2630248069763184,
,0,37,,2.22615647315979,
,0,38,,2.284187078475952,
,0,39,,2.314329147338867,
,0,40,,2.272582769393921,
,0,41,,2.296565055847168,
,0,42,,2.2591521739959717,
,0,43,,2.285787343978882,
,0,44,,2.2411949634552,
,0,45,,2.1548826694488525,
,0,46,,2.2158846855163574,
,0,47,,2.111720085144043,
,0,48,,2.2720847129821777,
,0,49,,1.9757381677627563,
,0,50,,2.2836945056915283,
,0,51,,2.132833242416382,
,0,52,,2.121340274810791,
,0,53,,2.210202693939209,
,0,54,,2.194493055343628,
,0,55,,1.9010292291641235,
,0,56,,1.8717669248580933,
,0,57,,2.386775016784668,
,0,58,,2.2411532402038574,
,0,59,,2.145110607147217,
,0,60,,2.2871363162994385,
,0,61,,2.1139721870422363,
,0,62,,2.0229549407958984,
,0,63,,2.1138575077056885,
,0,64,,2.189300775527954,
,0,65,,2.124323844909668,
,0,66,,2.1429436206817627,
,0,67,,2.264976739883423,
,0,68,,1.9857964515686035,
,0,69,,2.1796562671661377,
,0,70,,2.0413336753845215,
,0,71,,1.8358443975448608,
,0,72,,1.7908855676651,
,0,73,,1.8377420902252197,
,0,74,,1.8459097146987915,
,0,75,,2.2440078258514404,
,0,76,,2.02998948097229,
,0,77,,2.0226588249206543,
,0,78,,2.1169233322143555,
,0,79,,1.9668822288513184,
,0,80,,1.8309470415115356,
,0,81,,1.7890326976776123,
,0,82,,2.0750484466552734,
,0,83,,1.570942997932434,
,0,84,,1.8901641368865967,
,0,85,,1.7221758365631104,
,0,86,,1.7885198593139648,
,0,87,,2.1398415565490723,
,0,88,,1.8732075691223145,
,0,89,,1.6089900732040405,
,0,90,,1.6904394626617432,
,0,91,,1.6000816822052002,
,0,92,,1.7596441507339478,
,0,93,,1.6838759183883667,
,0,94,,1.8915209770202637,
,0,95,,2.1629040241241455,
,0,96,,1.7012805938720703,
,0,97,,1.5147178173065186,
,0,98,,2.131718397140503,
,0,99,,1.9551715850830078,
,0,100,,2.0431737899780273,
,0,101,,1.2809325456619263,
,0,102,,1.572742223739624,
,0,103,,1.5394209623336792,
,0,104,,1.8407363891601562,
,0,105,,1.4282007217407227,
,0,106,,1.5853886604309082,
,0,107,,1.7448023557662964,
,0,108,,1.438105583190918,
,0,109,,1.4961755275726318,
,0,110,,1.3606159687042236,
,0,111,,1.5306589603424072,
,0,112,,1.6201908588409424,
,0,113,,1.559311032295227,
,0,114,,1.5852941274642944,
,0,115,,2.255063056945801,
,0,116,,1.6356418132781982,
,0,117,,1.441779375076294,
,0,118,,1.32296884059906,
,0,119,,1.1769709587097168,
